user_id,first_tran_date,location,age,gender
54277869,2020-03-10,Other,23_to_27,Male
32037338,2018-07-25,Other,23_to_27,Male
35499452,2019-10-14,Other,28_to_32,Male
34084297,2019-12-27,HN,23_to_27,Female
46912098,2019-06-19,HN,18_to_22,Male
43646531,2018-12-30,HN,>37,Male
55096342,2020-06-24,Other,unknown,Female
46397682,2019-05-21,HCMC,23_to_27,Male
46751984,2019-04-14,HCMC,23_to_27,Female
43044267,2019-11-05,Other,28_to_32,Female
48918029,2019-08-24,Other,23_to_27,Male
44859769,2019-03-25,HN,28_to_32,Male
48126392,2019-07-22,Other,18_to_22,Female
47172389,2019-05-13,HCMC,unknown,Female
48915292,2019-09-21,Unknown,unknown,Male
44075193,2018-11-02,Other,23_to_27,Male
52585017,2020-01-19,HCMC,33_to_37,Male
50066967,2020-08-29,HCMC,33_to_37,Female
48188869,2019-08-26,Other,18_to_22,Female
47069547,2019-12-17,HCMC,unknown,Male
28913925,2019-11-25,Unknown,unknown,Female
36733953,2019-11-05,Other,23_to_27,Male
49335467,2019-09-15,Other,unknown,Male
51597832,2020-01-15,Other,23_to_27,Male
14966779,2020-01-18,Other,33_to_37,Female
47619179,2019-06-30,Other,33_to_37,Male
50468601,2020-01-06,HCMC,33_to_37,Male
50706993,2019-11-11,HCMC,23_to_27,Male
49495503,2020-05-11,HCMC,28_to_32,Male
28728454,2020-03-13,Other,18_to_22,Male
40598778,2019-11-04,HN,28_to_32,Male
52791565,2020-01-22,Other,33_to_37,Male
48054570,2019-09-16,Other,23_to_27,Female
44656559,2018-12-17,HCMC,18_to_22,Female
9660549,2018-06-03,Other,28_to_32,Female
36315869,2016-10-12,Other,23_to_27,Female
20743196,2017-10-07,HCMC,23_to_27,Male
51706393,2020-01-24,Other,18_to_22,Male
35026677,2018-04-02,Other,23_to_27,Male
43529312,2018-10-20,Other,23_to_27,Female
45219424,2019-01-24,Other,28_to_32,Female
42282565,2020-02-10,Unknown,28_to_32,Female
42809330,2018-12-19,Other,33_to_37,Female
41648018,2019-09-16,HCMC,23_to_27,Female
44511904,2018-12-19,Other,unknown,Male
46442441,2019-03-22,Other,23_to_27,Female
8717159,2017-11-10,Other,28_to_32,Female
36097328,2019-03-13,Other,23_to_27,Female
54966082,2020-04-01,HCMC,28_to_32,Male
41325959,2018-05-17,Other,28_to_32,Male
36526401,2020-11-10,Other,28_to_32,Male
36876838,2016-12-21,HCMC,23_to_27,Female
49315420,2019-10-01,Other,28_to_32,Male
39756554,2017-08-16,Other,23_to_27,Male
56573261,2020-06-17,Other,unknown,Female
46532918,2019-11-19,HCMC,23_to_27,Female
46852139,2019-05-15,HN,33_to_37,Male
31670937,2019-11-13,HCMC,28_to_32,Female
32730852,2020-06-23,Other,18_to_22,Male
53306256,2020-08-15,Other,33_to_37,Male
40725193,2018-01-07,Other,unknown,Male
26280521,2017-09-11,HCMC,33_to_37,Male
45562340,2019-05-28,HN,18_to_22,Male
44014054,2020-01-10,Other,18_to_22,Male
38331080,2017-03-24,Other,>37,Male
59693600,2020-10-25,Unknown,unknown,Female
50087209,2019-12-02,Unknown,23_to_27,Male
54264401,2020-03-21,HCMC,unknown,Male
27800880,2019-09-17,HN,28_to_32,Male
12450406,2016-09-22,HCMC,>37,Male
55890124,2020-11-08,Other,23_to_27,Male
43666375,2019-04-23,HN,18_to_22,Male
39896006,2017-09-05,HCMC,>37,Male
46559382,2019-04-02,Other,28_to_32,Male
45075842,2019-10-18,HCMC,18_to_22,Male
41483156,2019-08-06,HCMC,23_to_27,Male
43837881,2018-10-19,Other,unknown,Female
41311018,2018-03-14,HCMC,23_to_27,Male
15299041,2018-12-05,HN,28_to_32,Male
47207227,2019-05-20,Other,23_to_27,Female
52411804,2020-02-15,Other,28_to_32,Male
41103726,2019-11-22,HCMC,28_to_32,Male
42784554,2019-08-12,Other,33_to_37,Male
56325479,2020-07-17,Other,28_to_32,Male
38318958,2020-02-29,Other,18_to_22,Male
36429982,2016-10-28,HCMC,33_to_37,Female
41759957,2018-10-24,Other,28_to_32,Male
26779091,2018-05-31,Other,unknown,Female
41466119,2020-02-19,HCMC,33_to_37,Male
41972509,2020-04-30,HCMC,28_to_32,Male
37390739,2018-06-22,HN,28_to_32,Male
48806569,2020-02-25,Other,18_to_22,Male
35885078,2017-04-06,Other,23_to_27,Male
38999302,2020-05-06,HCMC,23_to_27,Male
51807031,2020-05-31,Other,23_to_27,Male
40259675,2019-08-26,HCMC,28_to_32,Female
44914536,2019-07-05,Other,23_to_27,Female
51426558,2019-12-05,Other,28_to_32,Male
43693399,2019-01-14,Other,28_to_32,Female
49412419,2019-09-19,Unknown,18_to_22,Female
54821706,2020-11-28,Other,28_to_32,Male
43980632,2019-02-15,Other,23_to_27,Male
59283160,2020-10-27,Other,unknown,Male
48418688,2019-10-02,Other,28_to_32,Female
40559439,2017-12-20,HN,23_to_27,Female
13782681,2020-07-28,Other,23_to_27,Female
42471969,2018-07-14,HN,unknown,Female
49694104,2019-12-11,HCMC,23_to_27,Male
43285677,2018-09-12,Other,28_to_32,Female
52684950,2020-04-04,HN,unknown,Male
35676759,2019-03-01,Other,28_to_32,Male
18614110,2018-08-06,HCMC,33_to_37,Male
42218439,2018-08-31,Other,>37,Male
51177652,2020-01-15,HCMC,18_to_22,Male
57370093,2020-07-28,Other,unknown,Female
36438603,2019-09-28,HCMC,18_to_22,Male
39570247,2018-12-29,HCMC,23_to_27,Male
1618477,2020-04-27,Other,28_to_32,Male
34096903,2019-08-02,Other,33_to_37,Male
40182660,2019-10-23,Other,unknown,Male
43885498,2018-11-06,HN,33_to_37,Male
41839658,2018-06-08,HCMC,23_to_27,Male
48261128,2019-07-31,HCMC,23_to_27,Male
61341345,2020-12-27,Other,unknown,Female
48852554,2019-09-13,HN,18_to_22,Male
44948589,2020-04-03,Other,23_to_27,Male
50757132,2019-11-13,Other,23_to_27,Female
38541769,2018-12-16,HCMC,28_to_32,Female
42654425,2018-07-23,HN,18_to_22,Male
9707688,2019-06-11,HCMC,23_to_27,Male
43459166,2018-09-24,Other,>37,Female
49072933,2020-02-16,HN,23_to_27,Male
18980687,2019-05-31,HN,33_to_37,Male
27213122,2016-01-17,HCMC,33_to_37,Male
45887661,2019-03-01,HN,23_to_27,Female
5949779,2017-03-02,Other,28_to_32,Female
48853923,2019-08-22,Other,28_to_32,Male
40414788,2017-12-06,Other,33_to_37,Female
38741003,2018-10-12,Other,unknown,Male
21896275,2020-03-22,Other,unknown,Male
2357954,2018-11-08,Other,33_to_37,Male
46178694,2019-06-01,Unknown,28_to_32,Male
43797519,2020-08-25,Other,unknown,Male
49295753,2019-09-14,Other,28_to_32,Male
51706246,2020-01-01,Unknown,>37,Male
38978607,2017-05-24,Other,>37,Male
49099225,2019-11-14,Unknown,23_to_27,Female
39428466,2019-11-01,Other,28_to_32,Female
3823560,2020-03-28,HCMC,unknown,Male
42770909,2020-03-20,HCMC,28_to_32,Male
52239171,2020-05-08,Other,18_to_22,Female
45792912,2019-08-18,Other,23_to_27,Female
5224747,2016-05-20,Other,28_to_32,Male
57192900,2020-07-17,Other,unknown,Male
49534300,2019-10-23,HCMC,28_to_32,Male
51423589,2019-12-07,HN,>37,Male
49952246,2020-07-10,Other,unknown,Male
40142459,2017-10-20,HCMC,23_to_27,Male
39853740,2018-05-04,HN,18_to_22,Male
48259076,2019-07-22,Other,18_to_22,Male
36056863,2019-10-16,Other,23_to_27,Male
26766512,2019-12-22,Other,unknown,Male
24319876,2020-09-15,Other,unknown,Female
30487792,2019-04-08,HCMC,23_to_27,Male
43949385,2018-11-07,HCMC,18_to_22,Male
43540082,2018-09-29,HCMC,23_to_27,Male
51753959,2020-04-12,Other,23_to_27,Male
49456473,2019-11-20,HN,23_to_27,Female
46867541,2020-06-29,Other,18_to_22,Male
23426908,2019-12-18,HCMC,unknown,Male
43543666,2019-11-18,Other,28_to_32,Male
48152874,2019-07-18,HN,23_to_27,Female
17342870,2020-01-02,HN,23_to_27,Female
5387497,2018-04-07,Other,unknown,Male
34922291,2017-03-20,HCMC,>37,Male
2494033,2019-07-28,HCMC,>37,Female
56415198,2020-06-25,Other,18_to_22,Female
2016476,2019-11-01,HN,33_to_37,Male
50795885,2020-01-10,Other,23_to_27,Male
45516937,2019-03-20,Other,23_to_27,Female
31887663,2019-03-12,HCMC,28_to_32,Female
39873070,2017-09-01,HN,28_to_32,Male
21233603,2019-08-27,HN,28_to_32,Male
40723035,2019-09-12,HCMC,28_to_32,Male
50843140,2019-11-22,HCMC,18_to_22,Male
47126704,2019-08-05,Other,33_to_37,Male
449447,2016-06-12,HCMC,28_to_32,Male
37535907,2017-05-18,HCMC,23_to_27,Female
49589448,2019-10-03,HCMC,28_to_32,Male
55541754,2020-04-23,Other,18_to_22,Male
39017523,2020-03-30,HCMC,>37,Male
43835287,2020-01-16,HCMC,28_to_32,Male
8542338,2019-05-15,Other,28_to_32,Male
41393108,2020-10-27,Unknown,unknown,Male
30083089,2020-02-11,HCMC,23_to_27,Male
56208760,2020-05-29,Other,33_to_37,Male
42413895,2019-04-20,HCMC,28_to_32,Male
27379915,2019-01-24,HCMC,28_to_32,Female
41930683,2018-12-18,HN,23_to_27,Male
51983877,2020-06-07,HN,unknown,Male
53453105,2020-02-11,Other,unknown,Male
49412346,2019-09-19,Other,>37,Male
33498583,2019-07-25,Other,33_to_37,Male
35830743,2018-02-04,Other,23_to_27,Male
43062728,2019-02-20,HCMC,28_to_32,Female
49460045,2019-11-21,Other,28_to_32,Male
20617885,2019-01-23,HCMC,28_to_32,Male
382025,2020-06-12,HN,unknown,Female
51061234,2019-12-24,HCMC,28_to_32,Male
650697,2018-02-28,Other,>37,Male
47449469,2019-07-24,Other,18_to_22,Male
33296079,2018-11-21,HN,23_to_27,Male
26526883,2019-02-23,HCMC,18_to_22,Male
44291438,2019-02-21,HCMC,23_to_27,Male
40101621,2018-12-25,Other,23_to_27,Male
59798041,2020-10-28,Unknown,unknown,Male
43377510,2018-09-26,Other,unknown,Male
17824838,2019-02-14,HN,23_to_27,Male
46495695,2019-04-04,Other,23_to_27,Female
9026807,2020-04-02,HCMC,unknown,Male
43115143,2018-08-31,Other,unknown,Male
13776026,2019-07-16,Other,unknown,Male
47091792,2019-11-02,Other,28_to_32,Male
39483259,2019-12-06,Unknown,unknown,Male
30145459,2020-01-24,Other,28_to_32,Male
29953088,2019-03-11,Other,28_to_32,Male
32432597,2018-11-25,Other,28_to_32,Female
41720135,2020-01-14,HCMC,33_to_37,Male
40500533,2017-12-07,Other,23_to_27,Female
4670626,2020-03-18,Other,unknown,Male
56727564,2020-07-02,HN,>37,Female
41212792,2018-03-02,HCMC,unknown,Male
44801804,2019-01-06,HCMC,23_to_27,Male
13075698,2018-02-15,Other,unknown,Male
49265225,2019-09-12,Other,18_to_22,Female
19100949,2019-07-18,Other,23_to_27,Male
44161922,2018-12-06,HCMC,18_to_22,Male
26959654,2019-09-17,HCMC,23_to_27,Female
40000393,,Other,unknown,Female
37628126,2020-08-29,HN,23_to_27,Male
56037689,2020-05-24,Other,unknown,Female
38746257,2019-02-11,Other,28_to_32,Male
44823521,2020-09-15,HCMC,33_to_37,Female
50379141,2019-12-11,HN,28_to_32,Male
55489013,2020-04-22,Other,18_to_22,Male
33976450,2019-09-10,Other,28_to_32,Male
44384845,2018-12-27,Other,18_to_22,Male
53916756,2020-02-28,Other,unknown,Female
41457711,2018-03-30,HN,unknown,Male
39615709,2019-01-14,HCMC,23_to_27,Male
54565021,2020-03-24,HCMC,23_to_27,Male
41858611,2018-05-13,Other,28_to_32,Female
52347875,2020-06-21,HCMC,18_to_22,Male
52280119,2020-01-03,Other,23_to_27,Male
35864241,2020-12-17,HCMC,33_to_37,Male
51347124,2020-01-22,HCMC,>37,Male
46963552,2019-04-28,HN,unknown,Male
37403480,2020-02-21,HN,23_to_27,Male
43863959,2020-02-18,Other,18_to_22,Male
58892622,2020-10-30,Other,23_to_27,Male
13966284,2020-02-04,Other,33_to_37,Female
43232396,2019-07-29,HCMC,23_to_27,Female
40833342,2018-01-19,HCMC,28_to_32,Male
53693408,2020-06-06,Other,28_to_32,Male
42663219,2019-09-05,Other,>37,Male
43893904,2018-11-07,HN,unknown,Male
59840827,2020-11-10,Other,unknown,Male
61346396,2020-12-27,Other,unknown,Female
42843569,2018-08-08,Other,33_to_37,Male
33028301,2019-04-30,HN,33_to_37,Male
39378390,2020-04-06,Other,unknown,Male
36150629,2019-11-08,HCMC,23_to_27,Male
13037924,2019-01-31,HCMC,28_to_32,Female
43034714,2019-08-06,Other,23_to_27,Male
38730992,2019-04-26,Other,28_to_32,Male
51032713,2019-12-06,Other,unknown,Male
33672190,2018-01-07,HCMC,28_to_32,Male
15741395,2019-02-11,HN,28_to_32,Male
32565551,2019-06-03,Other,28_to_32,Female
29913051,2020-02-12,HCMC,28_to_32,Female
41438413,2019-09-11,HCMC,23_to_27,Male
45192861,2019-01-24,HCMC,23_to_27,Male
16126926,2017-08-28,Other,33_to_37,Female
36598483,2018-11-23,HCMC,>37,Male
55177717,2020-04-09,Other,33_to_37,Male
49836091,2019-10-10,HCMC,unknown,Male
48220967,2019-11-27,Other,23_to_27,Male
40843803,2019-05-19,Other,23_to_27,Female
42131823,2018-09-12,HCMC,23_to_27,Female
45128089,2019-01-30,Unknown,unknown,Male
43274393,2018-10-31,Other,unknown,Female
38397772,2019-01-12,Other,18_to_22,Male
48823145,2020-05-11,Other,23_to_27,Female
34084036,2018-04-30,HCMC,23_to_27,Male
45517900,2019-02-10,Other,>37,Male
56745132,2020-06-28,Other,23_to_27,Female
53534456,2020-02-13,HCMC,23_to_27,Male
18027870,2019-09-16,Other,33_to_37,Male
8664825,2019-12-02,Other,28_to_32,Male
30335136,2019-11-07,HN,>37,Male
20016834,2018-05-23,HCMC,>37,Male
2892775,2019-06-20,HCMC,33_to_37,Female
40456761,2017-12-01,Other,28_to_32,Male
50661360,2020-04-10,HCMC,>37,Female
41320410,2018-03-15,Unknown,unknown,Male
18947322,2019-04-05,Other,28_to_32,Male
113806,2017-07-04,HCMC,28_to_32,Female
40058546,,HCMC,18_to_22,Male
45421588,2020-06-25,HCMC,33_to_37,Female
51449758,2020-03-15,HCMC,33_to_37,Male
40856868,2019-10-01,Other,28_to_32,Male
57082182,2020-07-12,Other,unknown,Male
29328571,2020-10-07,HCMC,33_to_37,Female
49704707,2019-11-18,Other,23_to_27,Female
39164212,2017-06-10,HCMC,23_to_27,Female
49256079,2019-09-13,Other,unknown,Male
25027682,2020-07-31,Other,unknown,Male
44168056,2019-03-04,Other,18_to_22,Male
42094025,2020-02-20,HN,28_to_32,Male
53442293,2020-02-19,Unknown,33_to_37,Female
45556288,2020-03-08,HCMC,23_to_27,Female
25173048,2018-05-23,Other,33_to_37,Male
41079296,2018-03-31,HCMC,23_to_27,Male
55898546,2020-05-12,HN,23_to_27,Male
8290393,2016-10-06,Other,28_to_32,Male
33093486,2019-11-10,Other,18_to_22,Male
39383647,2018-06-18,HCMC,23_to_27,Male
30255321,2018-08-08,Other,33_to_37,Male
32941411,2017-05-09,Other,23_to_27,Male
25705984,2019-06-10,HCMC,28_to_32,Female
39086989,2019-12-14,Other,18_to_22,Female
50416449,2019-11-12,Other,33_to_37,Female
28237172,2019-09-16,Unknown,unknown,Female
9383078,2019-06-08,Other,28_to_32,Male
46931704,2019-05-26,Other,23_to_27,Male
35292341,2018-01-27,HCMC,28_to_32,Male
39894255,2017-09-11,HCMC,28_to_32,Female
57607204,2020-08-05,Other,>37,Male
47070814,2019-10-13,Other,23_to_27,Female
42879481,2018-08-11,HCMC,>37,Male
40522289,2017-12-10,HN,33_to_37,Male
54370254,2020-03-30,Unknown,33_to_37,Male
15602866,2019-11-09,HCMC,28_to_32,Female
41804561,2018-06-29,Other,unknown,Male
41393777,2020-05-25,Other,33_to_37,Male
48403654,2020-05-17,Other,28_to_32,Female
42242749,2018-12-31,HCMC,18_to_22,Male
49028891,2019-09-01,Other,unknown,Male
49495942,2019-09-22,Other,28_to_32,Male
42309385,2019-09-29,Other,33_to_37,Male
33719853,2019-12-17,HCMC,33_to_37,Male
57540204,2020-10-02,Other,33_to_37,Male
41376799,2019-08-30,Other,18_to_22,Female
41816849,2018-05-22,Other,23_to_27,Female
19039329,2020-07-09,Other,33_to_37,Male
42965991,2018-08-18,HCMC,unknown,Female
42957625,2018-09-19,Other,18_to_22,Male
38894377,2017-05-18,HN,>37,Female
38854092,2017-11-10,HCMC,28_to_32,Male
43675962,2019-10-29,Other,23_to_27,Female
49936622,2020-03-13,Other,unknown,Female
54583258,2020-03-20,Other,23_to_27,Female
45731445,2019-04-27,Other,33_to_37,Female
40700858,2018-08-07,Unknown,28_to_32,Male
44272871,2018-11-17,Other,18_to_22,Female
40188771,2020-05-17,Other,28_to_32,Female
45092519,2019-03-07,HCMC,28_to_32,Male
23623870,2019-07-20,HCMC,28_to_32,Male
28739020,2019-09-19,HCMC,33_to_37,Male
45737804,2019-07-04,Other,23_to_27,Female
15063739,2018-08-17,Other,23_to_27,Male
8309420,2020-01-31,Other,unknown,Female
41469606,2018-03-31,Other,23_to_27,Male
34780274,2018-04-28,Other,28_to_32,Male
20855720,2017-06-05,HN,28_to_32,Male
33530549,2018-04-18,Other,28_to_32,Female
50538473,2020-02-20,Other,18_to_22,Male
43954312,2018-10-31,Other,unknown,Male
34876557,2018-12-14,Other,28_to_32,Female
27210499,2020-01-12,Other,23_to_27,Female
49887968,2020-05-02,Other,>37,Male
39703649,2017-12-20,Other,28_to_32,Male
21194049,2019-10-16,Other,28_to_32,Male
47287325,2019-05-20,Other,unknown,Female
41474203,2018-04-03,Unknown,23_to_27,Male
54547567,2020-03-18,Other,28_to_32,Male
41218163,2018-04-20,Other,>37,Male
49591474,2019-11-15,Other,unknown,Male
42736584,2018-07-30,HCMC,18_to_22,Male
56734526,2020-09-29,Other,unknown,Female
40706763,2017-12-31,Other,18_to_22,Male
55484277,2020-08-08,HCMC,33_to_37,Male
41027903,2019-06-14,Other,23_to_27,Male
44688137,2018-12-19,Other,23_to_27,Female
7463963,2020-01-20,HCMC,unknown,Female
35498065,2017-06-21,Other,unknown,Male
48850880,2020-03-06,Other,28_to_32,Male
38718875,2017-04-29,Other,unknown,Male
44871313,2019-01-02,Other,28_to_32,Male
56489351,2020-06-13,Other,28_to_32,Male
50516883,2019-11-06,Other,>37,Male
56456358,2020-06-12,HCMC,23_to_27,Male
2760755,2019-11-01,Other,28_to_32,Male
9901162,2018-10-30,Other,23_to_27,Male
50668873,2020-04-06,HCMC,28_to_32,Male
46184049,2019-12-25,Unknown,unknown,Female
39776517,2017-12-01,HCMC,28_to_32,Male
44301495,2018-11-20,Other,23_to_27,Male
39294455,2019-02-21,HCMC,>37,Female
28025241,2020-06-20,Other,33_to_37,Male
40793821,2018-01-13,Other,18_to_22,Male
49461116,2020-02-11,Other,23_to_27,Male
41168521,2018-10-13,HN,18_to_22,Female
53592861,2020-02-14,Other,33_to_37,Male
44415129,2019-05-10,Other,23_to_27,Male
19695024,2019-05-16,Other,28_to_32,Male
41979707,2018-05-26,Other,18_to_22,Male
46190244,2019-04-16,Other,>37,Female
44601124,2019-01-31,Other,unknown,Male
54098255,2020-03-31,HCMC,>37,Male
40716335,2018-07-31,HCMC,>37,Female
36982952,2020-02-17,Other,33_to_37,Male
57876296,2020-08-14,HCMC,23_to_27,Male
46196820,2019-04-23,Other,28_to_32,Male
44302542,2019-01-04,HN,28_to_32,Male
53183489,2020-04-27,Other,18_to_22,Female
42831527,2018-08-07,Other,unknown,Male
28935203,2019-06-14,HCMC,unknown,Female
54296138,2020-05-04,Other,23_to_27,Male
30023822,2019-03-08,HCMC,23_to_27,Male
5038672,2020-01-28,Other,28_to_32,Male
50805622,2019-11-15,Other,23_to_27,Male
53161656,2020-02-08,HCMC,23_to_27,Male
53795429,2020-03-14,Other,23_to_27,Male
42258667,2018-09-14,HCMC,23_to_27,Female
53121123,2020-02-20,HCMC,33_to_37,Male
41973324,2018-06-20,HCMC,28_to_32,Female
51260003,2020-02-20,Other,23_to_27,Male
40119180,2019-12-16,HCMC,28_to_32,Female
13533649,2019-10-21,Other,18_to_22,Male
47840223,2019-09-10,Other,28_to_32,Male
53635273,2020-07-02,HCMC,23_to_27,Male
49390711,2019-09-18,Other,33_to_37,Female
13234208,2020-05-26,Other,unknown,Female
38779850,2018-08-28,Other,23_to_27,Male
44328804,2019-05-31,HCMC,18_to_22,Male
48499107,2019-08-03,Other,18_to_22,Female
28321146,2018-12-26,Unknown,33_to_37,Male
48563532,2019-10-18,HN,unknown,Male
35756584,2016-08-15,Other,23_to_27,Female
35315829,2016-07-29,Other,33_to_37,Female
45366616,2020-04-30,Other,18_to_22,Female
46517338,2019-09-11,Other,unknown,Male
51470640,2020-02-19,HCMC,33_to_37,Male
41305609,2019-11-23,Other,unknown,Female
46487056,2019-06-09,Other,unknown,Male
18418017,2019-11-25,Other,23_to_27,Male
40438533,2017-11-29,HN,unknown,Female
40828219,2018-01-18,Other,23_to_27,Male
40642733,2017-12-24,Other,>37,Male
49512596,2020-08-14,Other,18_to_22,Male
35527687,2016-07-04,HCMC,>37,Male
44277917,2019-05-13,Other,18_to_22,Male
56108885,2020-06-19,Other,23_to_27,Male
17304038,2020-04-06,Other,23_to_27,Male
3346555,2019-08-30,Other,18_to_22,Female
41104797,2018-10-27,Other,23_to_27,Male
47742891,2019-07-08,HN,18_to_22,Female
50467529,2020-10-02,Other,unknown,Male
45249677,2019-09-03,HCMC,23_to_27,Female
42879017,2019-03-06,Other,23_to_27,Male
41148707,2018-12-06,Other,23_to_27,Male
57938254,2020-08-18,Other,23_to_27,Female
49284957,2020-09-18,Other,>37,Male
60671493,2020-11-30,Unknown,18_to_22,Male
56582687,2020-06-19,HCMC,33_to_37,Female
14488199,2020-02-06,HCMC,28_to_32,Female
45892023,2019-09-12,Other,18_to_22,Male
6246319,2019-12-13,Other,23_to_27,Male
30101568,2019-04-02,HCMC,18_to_22,Male
57283749,2020-08-02,Other,18_to_22,Female
49186990,2019-09-09,Other,23_to_27,Male
31743632,2018-06-04,Other,28_to_32,Male
51668178,2019-12-20,Other,28_to_32,Male
35737706,2017-07-29,Unknown,33_to_37,Male
44973576,2019-10-09,HCMC,28_to_32,Male
44428708,2018-11-30,HCMC,23_to_27,Male
42892188,2018-08-12,HN,>37,Female
57135155,2020-08-06,HN,18_to_22,Female
46804642,2020-02-05,HCMC,33_to_37,Female
46844569,2019-09-11,HN,23_to_27,Male
2928729,2019-04-10,HCMC,33_to_37,Female
43956180,2019-05-31,HCMC,28_to_32,Male
50172024,2019-10-25,Other,unknown,Male
55272372,2020-05-27,Other,23_to_27,Male
59919544,2020-11-02,Other,>37,Female
50675908,2019-11-22,Other,unknown,Male
46152767,2019-03-07,Other,18_to_22,Female
35811124,2017-10-10,HN,28_to_32,Male
52882670,2020-03-13,Other,33_to_37,Male
52230996,2020-01-01,HCMC,unknown,Male
51689996,2019-12-20,Other,unknown,Male
60240784,2020-11-14,Unknown,unknown,Male
39242567,2018-06-21,HCMC,28_to_32,Female
27009845,2018-08-18,HN,>37,Male
50181763,2020-02-18,Other,33_to_37,Female
53953551,2020-09-15,Other,28_to_32,Male
45134699,2019-10-14,Other,28_to_32,Male
43373765,2018-10-02,HCMC,28_to_32,Female
53206729,2020-02-10,Other,23_to_27,Male
38858913,2019-05-22,HCMC,18_to_22,Female
9445024,2020-03-11,HCMC,33_to_37,Male
13816094,2019-11-26,Other,28_to_32,Male
41659700,2018-05-26,HCMC,>37,Male
48056607,2019-07-08,Other,23_to_27,Female
18603275,2019-02-15,Other,28_to_32,Male
50245786,2019-11-22,HCMC,33_to_37,Male
42649862,2019-01-24,HN,23_to_27,Male
39557508,2019-12-13,Other,23_to_27,Female
21074976,2019-04-13,Other,28_to_32,Male
52285059,2020-01-03,Other,23_to_27,Female
50815101,2020-02-10,HCMC,23_to_27,Female
366389,2018-09-21,Other,>37,Male
13115196,2020-03-16,Other,>37,Female
45289906,2019-01-28,HCMC,28_to_32,Male
43410337,2018-09-21,HCMC,33_to_37,Male
15601032,2018-11-17,HCMC,unknown,Male
47349980,2020-03-30,Other,unknown,Male
48074201,2019-07-31,Other,28_to_32,Female
50448254,2019-11-04,HCMC,>37,Female
43140675,2020-07-10,Unknown,unknown,Female
2417788,2020-01-31,Other,28_to_32,Female
44652002,2020-01-18,HCMC,18_to_22,Female
